date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:19	1357/1357	---M--	200	added ('OK')	image/png	etag:%2264fafb82-54d%22	https://sfl.world/img/plaza/tywin.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/plaza/tywin.png	(from https://sfl.world/)
12:16:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:19%20GMT	http://sfl.world/img/delivery/Crimsteel.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/delivery/Crimsteel.png	(from https://sfl.world/)
12:16:20	372/372	---M--	200	added ('OK')	image/png	etag:%2267283e1e-174%22	https://sfl.world/img/delivery/Crimsteel.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/delivery/Crimsteel.png	(from https://sfl.world/)
12:16:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:19%20GMT	http://sfl.world/img/plaza/jester.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/plaza/jester.png	(from https://sfl.world/)
12:16:20	1684/1684	---M--	200	added ('OK')	image/png	etag:%2266611be2-694%22	https://sfl.world/img/plaza/jester.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/plaza/jester.png	(from https://sfl.world/)
12:16:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:20%20GMT	http://sfl.world/img/delivery/Grape.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/delivery/Grape.png	(from https://sfl.world/)
12:16:20	415/415	---M--	200	added ('OK')	image/png	etag:%2266430993-19f%22	https://sfl.world/img/delivery/Grape.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/delivery/Grape.png	(from https://sfl.world/)
12:16:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:20%20GMT	http://sfl.world/img/delivery/Olive.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/delivery/Olive.png	(from https://sfl.world/)
12:16:21	497/497	---M--	200	added ('OK')	image/png	etag:%22666badb8-1f1%22	https://sfl.world/img/delivery/Olive.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/delivery/Olive.png	(from https://sfl.world/)
12:16:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:21%20GMT	http://sfl.world/img/delivery/Rice.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/delivery/Rice.png	(from https://sfl.world/)
12:16:21	390/390	---M--	200	added ('OK')	image/png	etag:%22664309a3-186%22	https://sfl.world/img/delivery/Rice.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/delivery/Rice.png	(from https://sfl.world/)
12:16:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:21%20GMT	http://sfl.world/img/nft/bump/images/431.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/nft/bump/images/431.png	(from https://sfl.world/)
12:16:22	9538/9538	---M--	200	added ('OK')	image/png	etag:%2267a3fb89-2542%22	https://sfl.world/img/nft/bump/images/431.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/nft/bump/images/431.png	(from https://sfl.world/)
12:16:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:22%20GMT	http://sfl.world/img/nft/land/images/2193.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/nft/land/images/2193.png	(from https://sfl.world/)
12:16:22	22393/22393	---M--	200	added ('OK')	image/png	etag:%2267a3fb89-5779%22	https://sfl.world/img/nft/land/images/2193.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/nft/land/images/2193.png	(from https://sfl.world/)
12:16:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:22%20GMT	http://sfl.world/img/source/Wood.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Wood.png	(from https://sfl.world/)
12:16:23	174/174	---M--	200	added ('OK')	image/png	etag:%2264834e26-ae%22	https://sfl.world/img/source/Wood.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Wood.png	(from https://sfl.world/)
12:16:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:23%20GMT	http://sfl.world/img/source/Stone.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Stone.png	(from https://sfl.world/)
12:16:23	165/165	---M--	200	added ('OK')	image/png	etag:%2264834e3e-a5%22	https://sfl.world/img/source/Stone.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Stone.png	(from https://sfl.world/)
12:16:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:23%20GMT	http://sfl.world/img/source/Iron.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Iron.png	(from https://sfl.world/)
12:16:24	178/178	---M--	200	added ('OK')	image/png	etag:%22654202d0-b2%22	https://sfl.world/img/source/Iron.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Iron.png	(from https://sfl.world/)
12:16:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:23%20GMT	http://sfl.world/img/source/Gold.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Gold.png	(from https://sfl.world/)
12:16:24	168/168	---M--	200	added ('OK')	image/png	etag:%2264834e7f-a8%22	https://sfl.world/img/source/Gold.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Gold.png	(from https://sfl.world/)
12:16:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:24%20GMT	http://sfl.world/img/source/Crimstone.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Crimstone.png	(from https://sfl.world/)
12:16:24	269/269	---M--	200	added ('OK')	image/png	etag:%2265b75591-10d%22	https://sfl.world/img/source/Crimstone.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Crimstone.png	(from https://sfl.world/)
12:16:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:24%20GMT	http://sfl.world/img/source/Egg.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Egg.png	(from https://sfl.world/)
12:16:25	186/186	---M--	200	added ('OK')	image/png	etag:%2264e40dda-ba%22	https://sfl.world/img/source/Egg.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Egg.png	(from https://sfl.world/)
12:16:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:25%20GMT	http://sfl.world/img/source/Honey.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Honey.png	(from https://sfl.world/)
12:16:25	240/240	---M--	200	added ('OK')	image/png	etag:%2265c38920-f0%22	https://sfl.world/img/source/Honey.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Honey.png	(from https://sfl.world/)
12:16:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:25%20GMT	http://sfl.world/img/source/Leather.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Leather.png	(from https://sfl.world/)
12:16:26	406/406	---M--	200	added ('OK')	image/png	etag:%22671fadfd-196%22	https://sfl.world/img/source/Leather.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Leather.png	(from https://sfl.world/)
12:16:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:26%20GMT	http://sfl.world/img/source/Wool.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Wool.png	(from https://sfl.world/)
12:16:26	391/391	---M--	200	added ('OK')	image/png	etag:%22671fae02-187%22	https://sfl.world/img/source/Wool.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Wool.png	(from https://sfl.world/)
12:16:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:26%20GMT	http://sfl.world/img/source/Merino%20Wool.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Merino%20Wool.png	(from https://sfl.world/)
12:16:26	396/396	---M--	200	added ('OK')	image/png	etag:%22671fadff-18c%22	https://sfl.world/img/source/Merino%20Wool.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Merino%20Wool.png	(from https://sfl.world/)
12:16:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:26%20GMT	http://sfl.world/img/source/Feather.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Feather.png	(from https://sfl.world/)
12:16:27	384/384	---M--	200	added ('OK')	image/png	etag:%22671fadf5-180%22	https://sfl.world/img/source/Feather.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Feather.png	(from https://sfl.world/)
12:16:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:27%20GMT	http://sfl.world/img/source/Milk.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Milk.png	(from https://sfl.world/)
12:16:27	389/389	---M--	200	added ('OK')	image/png	etag:%22671fae00-185%22	https://sfl.world/img/source/Milk.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Milk.png	(from https://sfl.world/)
12:16:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:27%20GMT	http://sfl.world/img/source/Grape.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Grape.png	(from https://sfl.world/)
12:16:28	415/415	---M--	200	added ('OK')	image/png	etag:%2266430993-19f%22	https://sfl.world/img/source/Grape.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Grape.png	(from https://sfl.world/)
12:16:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:28%20GMT	http://sfl.world/img/source/Rice.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Rice.png	(from https://sfl.world/)
12:16:28	390/390	---M--	200	added ('OK')	image/png	etag:%22664309a3-186%22	https://sfl.world/img/source/Rice.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Rice.png	(from https://sfl.world/)
12:16:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:28%20GMT	http://sfl.world/img/source/Olive.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Olive.png	(from https://sfl.world/)
12:16:29	497/497	---M--	200	added ('OK')	image/png	etag:%22666badb8-1f1%22	https://sfl.world/img/source/Olive.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Olive.png	(from https://sfl.world/)
12:16:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:29%20GMT	http://sfl.world/img/source/Tomato.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Tomato.png	(from https://sfl.world/)
12:16:29	409/409	---M--	200	added ('OK')	image/png	etag:%2266987b0b-199%22	https://sfl.world/img/source/Tomato.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Tomato.png	(from https://sfl.world/)
12:16:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:29%20GMT	http://sfl.world/img/source/Lemon.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Lemon.png	(from https://sfl.world/)
12:16:30	401/401	---M--	200	added ('OK')	image/png	etag:%2266987b07-191%22	https://sfl.world/img/source/Lemon.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Lemon.png	(from https://sfl.world/)
12:16:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:30%20GMT	http://sfl.world/img/source/Blueberry.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Blueberry.png	(from https://sfl.world/)
12:16:30	202/202	---M--	200	added ('OK')	image/png	etag:%2264ac25af-ca%22	https://sfl.world/img/source/Blueberry.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Blueberry.png	(from https://sfl.world/)
12:16:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:30%20GMT	http://sfl.world/img/source/Orange.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Orange.png	(from https://sfl.world/)
12:16:30	197/197	---M--	200	added ('OK')	image/png	etag:%2264ac25b8-c5%22	https://sfl.world/img/source/Orange.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Orange.png	(from https://sfl.world/)
12:16:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:30%20GMT	http://sfl.world/img/source/Apple.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Apple.png	(from https://sfl.world/)
12:16:31	299/299	---M--	200	added ('OK')	image/png	etag:%2264ac25bf-12b%22	https://sfl.world/img/source/Apple.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Apple.png	(from https://sfl.world/)
12:16:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:31%20GMT	http://sfl.world/img/source/Banana.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Banana.png	(from https://sfl.world/)
12:16:31	276/276	---M--	200	added ('OK')	image/png	etag:%22653a21ad-114%22	https://sfl.world/img/source/Banana.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Banana.png	(from https://sfl.world/)
12:16:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:31%20GMT	http://sfl.world/img/source/Celestine.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Celestine.png	(from https://sfl.world/)
12:16:32	376/376	---M--	200	added ('OK')	image/png	etag:%2267a8724a-178%22	https://sfl.world/img/source/Celestine.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Celestine.png	(from https://sfl.world/)
12:16:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:32%20GMT	http://sfl.world/img/source/Lunara.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Lunara.png	(from https://sfl.world/)
12:16:32	370/370	---M--	200	added ('OK')	image/png	etag:%2267a8723d-172%22	https://sfl.world/img/source/Lunara.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Lunara.png	(from https://sfl.world/)
12:16:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:32%20GMT	http://sfl.world/img/source/Duskberry.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Duskberry.png	(from https://sfl.world/)
12:16:33	376/376	---M--	200	added ('OK')	image/png	etag:%2267a87248-178%22	https://sfl.world/img/source/Duskberry.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Duskberry.png	(from https://sfl.world/)
12:16:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:33%20GMT	http://sfl.world/img/source/Sunflower.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Sunflower.png	(from https://sfl.world/)
12:16:33	209/209	---M--	200	added ('OK')	image/png	etag:%2264834fe3-d1%22	https://sfl.world/img/source/Sunflower.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Sunflower.png	(from https://sfl.world/)
12:16:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:33%20GMT	http://sfl.world/img/source/Potato.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Potato.png	(from https://sfl.world/)
12:16:34	157/157	---M--	200	added ('OK')	image/png	etag:%2264835001-9d%22	https://sfl.world/img/source/Potato.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Potato.png	(from https://sfl.world/)
12:16:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:33%20GMT	http://sfl.world/img/source/Rhubarb.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Rhubarb.png	(from https://sfl.world/)
12:16:34	332/332	---M--	200	added ('OK')	image/png	etag:%22678e209c-14c%22	https://sfl.world/img/source/Rhubarb.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Rhubarb.png	(from https://sfl.world/)
12:16:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:34%20GMT	http://sfl.world/img/source/Pumpkin.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Pumpkin.png	(from https://sfl.world/)
12:16:34	187/187	---M--	200	added ('OK')	image/png	etag:%2264835007-bb%22	https://sfl.world/img/source/Pumpkin.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Pumpkin.png	(from https://sfl.world/)
12:16:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:34%20GMT	http://sfl.world/img/source/Zucchini.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Zucchini.png	(from https://sfl.world/)
12:16:35	311/311	---M--	200	added ('OK')	image/png	etag:%22678e206b-137%22	https://sfl.world/img/source/Zucchini.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Zucchini.png	(from https://sfl.world/)
12:16:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:35%20GMT	http://sfl.world/img/source/Carrot.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Carrot.png	(from https://sfl.world/)
12:16:35	176/176	---M--	200	added ('OK')	image/png	etag:%226483500d-b0%22	https://sfl.world/img/source/Carrot.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Carrot.png	(from https://sfl.world/)
12:16:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:35%20GMT	http://sfl.world/img/source/Yam.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Yam.png	(from https://sfl.world/)
12:16:36	370/370	---M--	200	added ('OK')	image/png	etag:%2267911201-172%22	https://sfl.world/img/source/Yam.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Yam.png	(from https://sfl.world/)
12:16:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:36%20GMT	http://sfl.world/img/source/Cabbage.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Cabbage.png	(from https://sfl.world/)
12:16:36	165/165	---M--	200	added ('OK')	image/png	etag:%2264835013-a5%22	https://sfl.world/img/source/Cabbage.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Cabbage.png	(from https://sfl.world/)
12:16:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:36%20GMT	http://sfl.world/img/source/Broccoli.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Broccoli.png	(from https://sfl.world/)
12:16:37	406/406	---M--	200	added ('OK')	image/png	etag:%2267911210-196%22	https://sfl.world/img/source/Broccoli.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Broccoli.png	(from https://sfl.world/)
12:16:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:37%20GMT	http://sfl.world/img/source/Soybean.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Soybean.png	(from https://sfl.world/)
12:16:37	286/286	---M--	200	added ('OK')	image/png	etag:%22663c7e1e-11e%22	https://sfl.world/img/source/Soybean.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Soybean.png	(from https://sfl.world/)
12:16:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:37%20GMT	http://sfl.world/img/source/Beetroot.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Beetroot.png	(from https://sfl.world/)
12:16:37	204/204	---M--	200	added ('OK')	image/png	etag:%226483501a-cc%22	https://sfl.world/img/source/Beetroot.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Beetroot.png	(from https://sfl.world/)
12:16:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:37%20GMT	http://sfl.world/img/source/Pepper.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Pepper.png	(from https://sfl.world/)
12:16:38	367/367	---M--	200	added ('OK')	image/png	etag:%22678e2080-16f%22	https://sfl.world/img/source/Pepper.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Pepper.png	(from https://sfl.world/)
12:16:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:38%20GMT	http://sfl.world/img/source/Cauliflower.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Cauliflower.png	(from https://sfl.world/)
12:16:38	187/187	---M--	200	added ('OK')	image/png	etag:%2264835024-bb%22	https://sfl.world/img/source/Cauliflower.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Cauliflower.png	(from https://sfl.world/)
12:16:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:38%20GMT	http://sfl.world/img/source/Parsnip.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Parsnip.png	(from https://sfl.world/)
12:16:39	181/181	---M--	200	added ('OK')	image/png	etag:%2264835035-b5%22	https://sfl.world/img/source/Parsnip.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Parsnip.png	(from https://sfl.world/)
12:16:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:39%20GMT	http://sfl.world/img/source/Eggplant.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Eggplant.png	(from https://sfl.world/)
12:16:39	291/291	---M--	200	added ('OK')	image/png	etag:%226483503a-123%22	https://sfl.world/img/source/Eggplant.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Eggplant.png	(from https://sfl.world/)
12:16:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:39%20GMT	http://sfl.world/img/source/Corn.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Corn.png	(from https://sfl.world/)
12:16:40	335/335	---M--	200	added ('OK')	image/png	etag:%2264c8d1c6-14f%22	https://sfl.world/img/source/Corn.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Corn.png	(from https://sfl.world/)
12:16:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:40%20GMT	http://sfl.world/img/source/Onion.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Onion.png	(from https://sfl.world/)
12:16:40	459/459	---M--	200	added ('OK')	image/png	etag:%2267911221-1cb%22	https://sfl.world/img/source/Onion.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Onion.png	(from https://sfl.world/)
12:16:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:40%20GMT	http://sfl.world/img/source/Radish.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Radish.png	(from https://sfl.world/)
12:16:41	208/208	---M--	200	added ('OK')	image/png	etag:%2264835049-d0%22	https://sfl.world/img/source/Radish.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Radish.png	(from https://sfl.world/)
12:16:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Mar%202025%2004:16:40%20GMT	http://sfl.world/img/source/Wheat.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Wheat.png	(from https://sfl.world/)
12:16:41	150/150	---M--	200	added ('OK')	image/png	etag:%2264835055-96%22	https://sfl.world/img/source/Wheat.png	C:/Users/jovyl/fore/tests/WinHTTrack/SFL_World_Clone/sfl.world/img/source/Wheat.png	(from https://sfl.world/)
